datetime,G(i)
26520,0
26521,0
26522,25
26523,322
26524,455
26525,669.01
26526,139
26527,157
26528,375
26529,411
26530,56
26531,118
26532,144
26533,0
26534,0
26535,0
26536,0
26537,0
26538,0
26539,0
26540,0
26541,0
26542,0
26543,0
26544,0
26545,0
26546,128
26547,285
26548,589.01
26549,581
26550,661
26551,628
26552,243
26553,97
26554,90
26555,138
26556,109
26557,0
26558,0
26559,0
26560,0
26561,0
26562,0
26563,0
26564,0
26565,0
26566,0
26567,0
26568,0
26569,0
26570,82
26571,202
26572,441
26573,326
26574,701
26575,756
26576,283
26577,72
26578,239
26579,141
26580,26
26581,0
26582,0
26583,0
26584,0
26585,0
26586,0
26587,0
26588,0
26589,0
26590,0
26591,0
26592,0
26593,0
26594,131
26595,367.01
26596,595.01
26597,775.01
26598,910.01
26599,951.01
26600,918.01
26601,799.01
26602,632.01
26603,407.01
26604,161
26605,0
26606,0
26607,0
26608,0
26609,0
26610,0
26611,0
26612,0
26613,0
26614,0
26615,0
26616,0
26617,0
26618,126
26619,363.01
26620,595.01
26621,776.01
26622,911.01
26623,948.01
26624,915.01
26625,802.01
26626,635.01
26627,409.01
26628,169
26629,0
26630,0
26631,0
26632,0
26633,0
26634,0
26635,0
26636,0
26637,0
26638,0
26639,0
26640,0
26641,0
26642,119
26643,355.01
26644,582.01
26645,764.01
26646,893.01
26647,924.01
26648,878.01
26649,735.01
26650,617.01
26651,398.01
26652,166
26653,0
26654,0
26655,0
26656,0
26657,0
26658,0
26659,0
26660,0
26661,0
26662,0
26663,0
26664,0
26665,0
26666,124
26667,362.01
26668,589.01
26669,760.01
26670,879.01
26671,931.01
26672,801.01
26673,676
26674,427
26675,169
26676,104
26677,0
26678,0
26679,0
26680,0
26681,0
26682,0
26683,0
26684,0
26685,0
26686,0
26687,0
26688,0
26689,0
26690,123
26691,354.01
26692,576.01
26693,761.01
26694,876.01
26695,933.01
26696,907.01
26697,800.01
26698,636.01
26699,410.01
26700,170
26701,0
26702,0
26703,0
26704,0
26705,0
26706,0
26707,0
26708,0
26709,0
26710,0
26711,0
26712,0
26713,0
26714,118
26715,362.01
26716,589.01
26717,774.01
26718,902.01
26719,934.01
26720,904.01
26721,798.01
26722,631.01
26723,412.01
26724,135
26725,0
26726,0
26727,0
26728,0
26729,0
26730,0
26731,0
26732,0
26733,0
26734,0
26735,0
26736,0
26737,0
26738,117
26739,348
26740,590.01
26741,779.01
26742,903.01
26743,947.01
26744,926.01
26745,805.01
26746,634.01
26747,389
26748,153
26749,0
26750,0
26751,0
26752,0
26753,0
26754,0
26755,0
26756,0
26757,0
26758,0
26759,0
26760,0
26761,0
26762,117
26763,365.01
26764,596.01
26765,780.01
26766,899.01
26767,938.01
26768,898.01
26769,432
26770,90
26771,54
26772,101
26773,0
26774,0
26775,0
26776,0
26777,0
26778,0
26779,0
26780,0
26781,0
26782,0
26783,0
26784,0
26785,0
26786,121
26787,365.01
26788,597.01
26789,777.01
26790,891.01
26791,945.01
26792,916.01
26793,655
26794,572.91
26795,213
26796,114
26797,0
26798,0
26799,0
26800,0
26801,0
26802,0
26803,0
26804,0
26805,0
26806,0
26807,0
26808,0
26809,0
26810,125
26811,365.01
26812,597.01
26813,782.01
26814,888.01
26815,942.01
26816,928.01
26817,722.61
26818,567.31
26819,349.4
26820,146.9
26821,0
26822,0
26823,0
26824,0
26825,0
26826,0
26827,0
26828,0
26829,0
26830,0
26831,0
26832,0
26833,0
26834,95
26835,342
26836,585.01
26837,771.01
26838,904.01
26839,861.01
26840,900.01
26841,708
26842,517
26843,387
26844,129
26845,0
26846,0
26847,0
26848,0
26849,0
26850,0
26851,0
26852,0
26853,0
26854,0
26855,0
26856,0
26857,0
26858,100
26859,342
26860,592.01
26861,632
26862,625
26863,831.01
26864,817.01
26865,813.01
26866,455
26867,244
26868,98
26869,0
26870,0
26871,0
26872,0
26873,0
26874,0
26875,0
26876,0
26877,0
26878,0
26879,0
26880,0
26881,0
26882,75
26883,204
26884,322
26885,535
26886,902.01
26887,953.01
26888,920.01
26889,784.01
26890,645.01
26891,393
26892,121
26893,0
26894,0
26895,0
26896,0
26897,0
26898,0
26899,0
26900,0
26901,0
26902,0
26903,0
26904,0
26905,0
26906,49
26907,240
26908,471
26909,595
26910,731
26911,898.01
26912,618
26913,575
26914,398
26915,200
26916,156
26917,0
26918,0
26919,0
26920,0
26921,0
26922,0
26923,0
26924,0
26925,0
26926,0
26927,0
26928,0
26929,0
26930,104
26931,313
26932,555.01
26933,716.01
26934,871.01
26935,884.01
26936,914.01
26937,640
26938,657.01
26939,435.01
26940,186
26941,0
26942,0
26943,0
26944,0
26945,0
26946,0
26947,0
26948,0
26949,0
26950,0
26951,0
26952,0
26953,0
26954,94
26955,355
26956,582.01
26957,772.01
26958,913.01
26959,954.01
26960,927.01
26961,791.01
26962,638.01
26963,413
26964,172
26965,0
26966,0
26967,0
26968,0
26969,0
26970,0
26971,0
26972,0
26973,0
26974,0
26975,0
26976,0
26977,0
26978,109
26979,349
26980,583.01
26981,778.01
26982,919.01
26983,972.01
26984,944.01
26985,834.01
26986,662.01
26987,434
26988,196
26989,0
26990,0
26991,0
26992,0
26993,0
26994,0
26995,0
26996,0
26997,0
26998,0
26999,0
27000,0
27001,0
27002,79
27003,314
27004,564.01
27005,762.01
27006,896.01
27007,969.01
27008,931.01
27009,828.01
27010,664.01
27011,441.01
27012,197
27013,0
27014,0
27015,0
27016,0
27017,0
27018,0
27019,0
27020,0
27021,0
27022,0
27023,0
27024,0
27025,0
27026,115
27027,338
27028,585.01
27029,785.01
27030,913.01
27031,960.01
27032,949.01
27033,839.01
27034,670.01
27035,448.01
27036,194
27037,0
27038,0
27039,0
27040,0
27041,0
27042,0
27043,0
27044,0
27045,0
27046,0
27047,0
27048,0
27049,0
27050,125
27051,363
27052,599.01
27053,799.01
27054,935.01
27055,989.01
27056,962.01
27057,855.01
27058,669.01
27059,450.01
27060,175
27061,0
27062,0
27063,0
27064,0
27065,0
27066,0
27067,0
27068,0
27069,0
27070,0
27071,0
27072,0
27073,0
27074,115
27075,357
27076,594.01
27077,788.01
27078,917.01
27079,970.01
27080,912.01
27081,688
27082,591
27083,406
27084,187
27085,0
27086,0
27087,0
27088,0
27089,0
27090,0
27091,0
27092,0
27093,0
27094,0
27095,0
27096,0
27097,0
27098,110
27099,352
27100,572
27101,777.01
27102,908.01
27103,967.01
27104,941.01
27105,842.01
27106,673.01
27107,423
27108,194
27109,0
27110,0
27111,0
27112,0
27113,0
27114,0
27115,0
27116,0
27117,0
27118,0
27119,0
27120,0
27121,0
27122,111
27123,347
27124,586.01
27125,787.01
27126,920.01
27127,948.01
27128,901.01
27129,835.01
27130,675.01
27131,437
27132,212
27133,0
27134,0
27135,0
27136,0
27137,0
27138,0
27139,0
27140,0
27141,0
27142,0
27143,0
27144,0
27145,0
27146,122
27147,360
27148,587
27149,784.01
27150,877.01
27151,854
27152,706
27153,471
27154,147
27155,76
27156,34
27157,0
27158,0
27159,0
27160,0
27161,0
27162,0
27163,0
27164,0
27165,0
27166,0
27167,0
27168,0
27169,0
27170,72
27171,134
27172,200
27173,481
27174,636
27175,486
27176,416
27177,398
27178,225
27179,339.55
27180,30
27181,0
27182,0
27183,0
27184,0
27185,0
27186,0
27187,0
27188,0
27189,0
27190,0
27191,0
27192,0
27193,0
27194,57
27195,130
27196,293
27197,578
27198,693
27199,804
27200,516
27201,413
27202,374
27203,397
27204,189
27205,0
27206,0
27207,0
27208,0
27209,0
27210,0
27211,0
27212,0
27213,0
27214,0
27215,0
27216,0
27217,0
27218,123
27219,358
27220,595
27221,794.01
27222,918.01
27223,956.01
27224,941.01
27225,843.01
27226,676.01
27227,451
27228,174
27229,0
27230,0
27231,0
27232,0
27233,0
27234,0
27235,0
27236,0
27237,0
27238,0
27239,0
27240,0
27241,0
27242,124
27243,341
27244,613.01
27245,804.01
27246,936.01
27247,980.01
27248,965.01
27249,860.01
27250,652
27251,420
27252,181
27253,0
27254,0
27255,0
27256,0
27257,0
27258,0
27259,0
27260,0
27261,0
27262,0
27263,0
27264,0
27265,0
27266,125
27267,379
27268,614.01
27269,810.01
27270,932.01
27271,982.01
27272,967.01
27273,862.01
27274,661
27275,442
27276,139
27277,0
27278,0
27279,0
27280,0
27281,0
27282,0
27283,0
27284,0
27285,0
27286,0
27287,0
27288,0
27289,0
27290,125
27291,374
27292,609
27293,808.01
27294,934.01
27295,995.01
27296,969.01
27297,845.01
27298,674
27299,224
27300,145
27301,0
27302,0
27303,0
27304,0
27305,0
27306,0
27307,0
27308,0
27309,0
27310,0
27311,0
27312,0
27313,0
27314,86
27315,375
27316,611
27317,810.01
27318,921.01
27319,1003.01
27320,955.01
27321,852.01
27322,240
27323,141
27324,91
27325,0
27326,0
27327,0
27328,0
27329,0
27330,0
27331,0
27332,0
27333,0
27334,0
27335,0
27336,0
27337,0
27338,128
27339,364
27340,585
27341,789.01
27342,939.01
27343,983.01
27344,957.01
27345,844.01
27346,546
27347,291
27348,109
27349,0
27350,0
27351,0
27352,0
27353,0
27354,0
27355,0
27356,0
27357,0
27358,0
27359,0
27360,0
27361,0
27362,124
27363,384
27364,627
27365,813.01
27366,930.01
27367,1001.01
27368,938.01
27369,851.01
27370,79
27371,203
27372,20
27373,0
27374,0
27375,0
27376,0
27377,0
27378,0
27379,0
27380,0
27381,0
27382,0
27383,0
27384,0
27385,0
27386,104
27387,367
27388,622
27389,820.01
27390,948.01
27391,965.01
27392,780
27393,743
27394,496
27395,431
27396,25
27397,0
27398,0
27399,0
27400,0
27401,0
27402,0
27403,0
27404,0
27405,0
27406,0
27407,0
27408,0
27409,0
27410,131
27411,387
27412,631
27413,831.01
27414,950.01
27415,1016.01
27416,990.01
27417,821
27418,698
27419,471
27420,222
27421,0
27422,0
27423,0
27424,0
27425,0
27426,0
27427,0
27428,0
27429,0
27430,0
27431,0
27432,0
27433,0
27434,127
27435,382
27436,619
27437,810
27438,941.01
27439,1008.01
27440,981.01
27441,880.01
27442,707
27443,246
27444,196
27445,0
27446,0
27447,0
27448,0
27449,0
27450,0
27451,0
27452,0
27453,0
27454,0
27455,0
27456,0
27457,0
27458,118
27459,383
27460,621
27461,799
27462,943.01
27463,1010.01
27464,978.01
27465,882.01
27466,709
27467,473
27468,207
27469,0
27470,0
27471,0
27472,0
27473,0
27474,0
27475,0
27476,0
27477,0
27478,0
27479,0
27480,0
27481,0
27482,124
27483,385
27484,622
27485,828
27486,951.01
27487,1017.01
27488,985.01
27489,874
27490,698
27491,422
27492,153
27493,0
27494,0
27495,0
27496,0
27497,0
27498,0
27499,0
27500,0
27501,0
27502,0
27503,0
27504,0
27505,0
27506,131
27507,393
27508,631
27509,830
27510,973.01
27511,1019.01
27512,992.01
27513,885
27514,711
27515,462
27516,53
27517,0
27518,0
27519,0
27520,0
27521,0
27522,0
27523,0
27524,0
27525,0
27526,0
27527,0
27528,0
27529,0
27530,137
27531,395
27532,626
27533,827
27534,955
27535,1021.01
27536,983.01
27537,891
27538,693
27539,484
27540,221
27541,0
27542,0
27543,0
27544,0
27545,0
27546,0
27547,0
27548,0
27549,0
27550,0
27551,0
27552,0
27553,0
27554,113
27555,292
27556,546
27557,815
27558,951
27559,1017.01
27560,990
27561,888
27562,710
27563,477
27564,216
27565,0
27566,0
27567,0
27568,0
27569,0
27570,0
27571,0
27572,0
27573,0
27574,0
27575,0
27576,0
27577,0
27578,109
27579,375
27580,623
27581,614
27582,733
27583,908
27584,679
27585,774
27586,653
27587,369
27588,183
27589,0
27590,0
27591,0
27592,0
27593,0
27594,0
27595,0
27596,0
27597,0
27598,0
27599,0
27600,0
27601,0
27602,142
27603,395
27604,632
27605,824
27606,960
27607,1021
27608,993
27609,876
27610,689
27611,486
27612,206
27613,0
27614,0
27615,0
27616,0
27617,0
27618,0
27619,0
27620,0
27621,0
27622,0
27623,0
27624,0
27625,0
27626,128
27627,361
27628,564
27629,794
27630,941
27631,1006
27632,995
27633,853
27634,690
27635,453
27636,173
27637,0
27638,0
27639,0
27640,0
27641,0
27642,0
27643,0
27644,0
27645,0
27646,0
27647,0
27648,0
27649,0
27650,71
27651,224
27652,427
27653,527
27654,732
27655,522
27656,671
27657,171
27658,239
27659,130
27660,95
27661,0
27662,0
27663,0
27664,0
27665,0
27666,0
27667,0
27668,0
27669,0
27670,0
27671,0
27672,0
27673,0
27674,110
27675,375
27676,631
27677,811
27678,902
27679,925
27680,933
27681,166
27682,147
27683,43
27684,39
27685,0
27686,0
27687,0
27688,0
27689,0
27690,0
27691,0
27692,0
27693,0
27694,0
27695,0
27696,0
27697,0
27698,75
27699,111
27700,276
27701,745
27702,756
27703,955
27704,472
27705,163
27706,375
27707,366
27708,20
27709,0
27710,0
27711,0
27712,0
27713,0
27714,0
27715,0
27716,0
27717,0
27718,0
27719,0
27720,0
27721,0
27722,89
27723,371
27724,632
27725,837
27726,975
27727,996
27728,990
27729,881
27730,714
27731,478
27732,103
27733,0
27734,0
27735,0
27736,0
27737,0
27738,0
27739,0
27740,0
27741,0
27742,0
27743,0
27744,0
27745,0
27746,136
27747,392
27748,634
27749,857
27750,987
27751,1020
27752,986
27753,868
27754,699
27755,457
27756,127
27757,0
27758,0
27759,0
27760,0
27761,0
27762,0
27763,0
27764,0
27765,0
27766,0
27767,0
27768,0
27769,0
27770,113
27771,250
27772,567
27773,773
27774,816
27775,939
27776,858
27777,864
27778,700
27779,473
27780,199
27781,0
27782,0
27783,0
27784,0
27785,0
27786,0
27787,0
27788,0
27789,0
27790,0
27791,0
27792,0
27793,0
27794,89
27795,383
27796,634
27797,842
27798,980
27799,1017
27800,967
27801,879
27802,708
27803,458
27804,189
27805,0
27806,0
27807,0
27808,0
27809,0
27810,0
27811,0
27812,0
27813,0
27814,0
27815,0
27816,0
27817,0
27818,153
27819,397
27820,254
27821,472
27822,856
27823,726
27824,645
27825,703
27826,689
27827,256
27828,20
27829,0
27830,0
27831,0
27832,0
27833,0
27834,0
27835,0
27836,0
27837,0
27838,0
27839,0
27840,0
27841,0
27842,98
27843,369
27844,610
27845,832
27846,946
27847,105
27848,153
27849,684
27850,71
27851,65
27852,29
27853,0
27854,0
27855,0
27856,0
27857,0
27858,0
27859,0
27860,0
27861,0
27862,0
27863,0
27864,0
27865,0
27866,105
27867,152
27868,360
27869,761
27870,911
27871,1021
27872,991
27873,886
27874,709
27875,420
27876,211
27877,0
27878,0
27879,0
27880,0
27881,0
27882,0
27883,0
27884,0
27885,0
27886,0
27887,0
27888,0
27889,0
27890,148
27891,403
27892,635
27893,845
27894,981
27895,1022
27896,976
27897,738
27898,340
27899,256
27900,148
27901,0
27902,0
27903,0
27904,0
27905,0
27906,0
27907,0
27908,0
27909,0
27910,0
27911,0
27912,0
27913,0
27914,151
27915,251
27916,581
27917,577
27918,655
27919,723
27920,912
27921,350
27922,424
27923,179
27924,44
27925,0
27926,0
27927,0
27928,0
27929,0
27930,0
27931,0
27932,0
27933,0
27934,0
27935,0
27936,0
27937,0
27938,111
27939,312
27940,607
27941,853
27942,799
27943,902
27944,826
27945,657
27946,214
27947,50
27948,21
27949,0
27950,0
27951,0
27952,0
27953,0
27954,0
27955,0
27956,0
27957,0
27958,0
27959,0
27960,0
27961,0
27962,144
27963,231
27964,322
27965,621
27966,678
27967,680
27968,989
27969,533
27970,675
27971,146
27972,24
27973,0
27974,0
27975,0
27976,0
27977,0
27978,0
27979,0
27980,0
27981,0
27982,0
27983,0
27984,0
27985,0
27986,78
27987,293
27988,497
27989,548
27990,965
27991,653
27992,957
27993,821
27994,592
27995,146
27996,24
27997,0
27998,0
27999,0
28000,0
28001,0
28002,0
28003,0
28004,0
28005,0
28006,0
28007,0
28008,0
28009,0
28010,169
28011,427
28012,658
28013,729
28014,977
28015,1033
28016,379
28017,152
28018,244
28019,197
28020,74
28021,0
28022,0
28023,0
28024,0
28025,0
28026,0
28027,0
28028,0
28029,0
28030,0
28031,0
28032,0
28033,0
28034,155
28035,411
28036,668
28037,886
28038,1005
28039,1023
28040,996
28041,811
28042,64
28043,43
28044,56
28045,0
28046,0
28047,0
28048,0
28049,0
28050,0
28051,0
28052,0
28053,0
28054,0
28055,0
28056,0
28057,0
28058,147
28059,365
28060,616
28061,820
28062,889
28063,722
28064,514
28065,142
28066,64
28067,63
28068,62
28069,0
28070,0
28071,0
28072,0
28073,0
28074,0
28075,0
28076,0
28077,0
28078,0
28079,0
28080,0
28081,0
28082,23
28083,119
28084,165
28085,357
28086,586
28087,750
28088,628
28089,466
28090,305
28091,133
28092,45
28093,0
28094,0
28095,0
28096,0
28097,0
28098,0
28099,0
28100,0
28101,0
28102,0
28103,0
28104,0
28105,0
28106,98
28107,182
28108,393
28109,363
28110,822
28111,846
28112,645
28113,485
28114,297
28115,65
28116,21
28117,0
28118,0
28119,0
28120,0
28121,0
28122,0
28123,0
28124,0
28125,0
28126,0
28127,0
28128,0
28129,0
28130,100
28131,160
28132,426
28133,489
28134,652
28135,913
28136,840
28137,768
28138,556
28139,45
28140,89
28141,0
28142,0
28143,0
28144,0
28145,0
28146,0
28147,0
28148,0
28149,0
28150,0
28151,0
28152,0
28153,0
28154,172
28155,288
28156,593
28157,806
28158,727
28159,628
28160,515
28161,634
28162,476
28163,341
28164,144
28165,0
28166,0
28167,0
28168,0
28169,0
28170,0
28171,0
28172,0
28173,0
28174,0
28175,0
28176,0
28177,0
28178,121
28179,376
28180,646
28181,705
28182,482
28183,847
28184,298
28185,132
28186,388
28187,201
28188,217
28189,0
28190,0
28191,0
28192,0
28193,0
28194,0
28195,0
28196,0
28197,0
28198,0
28199,0
28200,0
28201,0
28202,16
28203,171
28204,538
28205,627
28206,894
28207,999
28208,937
28209,542
28210,585
28211,398
28212,177
28213,0
28214,0
28215,0
28216,0
28217,0
28218,0
28219,0
28220,0
28221,0
28222,0
28223,0
28224,0
28225,0
28226,173
28227,222
28228,215
28229,810
28230,970
28231,1016
28232,991
28233,839
28234,698
28235,365
28236,176
28237,0
28238,0
28239,0
28240,0
28241,0
28242,0
28243,0
28244,0
28245,0
28246,0
28247,0
28248,0
28249,0
28250,46
28251,272
28252,632
28253,821
28254,965
28255,1027
28256,1007
28257,886
28258,713
28259,478
28260,215
28261,0
28262,0
28263,0
28264,0
28265,0
28266,0
28267,0
28268,0
28269,0
28270,0
28271,0
28272,0
28273,0
28274,20
28275,159
28276,454
28277,751
28278,950
28279,876
28280,536
28281,690
28282,318
28283,452
28284,68
28285,0
28286,0
28287,0
28288,0
28289,0
28290,0
28291,0
28292,0
28293,0
28294,0
28295,0
28296,0
28297,0
28298,169
28299,368
28300,664
28301,837
28302,977
28303,1028
28304,1007
28305,866
28306,689
28307,458
28308,145
28309,0
28310,0
28311,0
28312,0
28313,0
28314,0
28315,0
28316,0
28317,0
28318,0
28319,0
28320,0
28321,0
28322,95
28323,393
28324,567
28325,838
28326,967
28327,1033
28328,1001
28329,879
28330,677
28331,470
28332,207
28333,0
28334,0
28335,0
28336,0
28337,0
28338,0
28339,0
28340,0
28341,0
28342,0
28343,0
28344,0
28345,0
28346,168
28347,421
28348,561
28349,839
28350,973
28351,1028
28352,990
28353,869
28354,679
28355,449
28356,205
28357,0
28358,0
28359,0
28360,0
28361,0
28362,0
28363,0
28364,0
28365,0
28366,0
28367,0
28368,0
28369,0
28370,191
28371,447
28372,665
28373,830
28374,952
28375,1000
28376,973
28377,864
28378,667
28379,258
28380,77
28381,0
28382,0
28383,0
28384,0
28385,0
28386,0
28387,0
28388,0
28389,0
28390,0
28391,0
28392,0
28393,0
28394,74
28395,155
28396,396
28397,732
28398,904
28399,887
28400,978
28401,868
28402,685
28403,173
28404,42
28405,0
28406,0
28407,0
28408,0
28409,0
28410,0
28411,0
28412,0
28413,0
28414,0
28415,0
28416,0
28417,0
28418,70
28419,205
28420,405
28421,794
28422,942
28423,983
28424,924
28425,734
28426,474
28427,255
28428,97
28429,0
28430,0
28431,0
28432,0
28433,0
28434,0
28435,0
28436,0
28437,0
28438,0
28439,0
28440,0
28441,0
28442,182
28443,444
28444,695
28445,799
28446,845
28447,674
28448,675
28449,576
28450,391
28451,107
28452,108
28453,0
28454,0
28455,0
28456,0
28457,0
28458,0
28459,0
28460,0
28461,0
28462,0
28463,0
28464,0
28465,0
28466,94
28467,212
28468,660
28469,909
28470,1019
28471,1039
28472,562
28473,657
28474,478
28475,352
28476,110
28477,0
28478,0
28479,0
28480,0
28481,0
28482,0
28483,0
28484,0
28485,0
28486,0
28487,0
28488,0
28489,0
28490,181
28491,331
28492,684
28493,741
28494,809
28495,843
28496,751
28497,718
28498,518
28499,187
28500,19
28501,0
28502,0
28503,0
28504,0
28505,0
28506,0
28507,0
28508,0
28509,0
28510,0
28511,0
28512,0
28513,0
28514,198
28515,456
28516,704
28517,910
28518,1003
28519,1027
28520,987
28521,860
28522,685
28523,467
28524,197
28525,0
28526,0
28527,0
28528,0
28529,0
28530,0
28531,0
28532,0
28533,0
28534,0
28535,0
28536,0
28537,0
28538,190
28539,433
28540,667
28541,836
28542,987
28543,898
28544,932
28545,792
28546,692
28547,441
28548,178
28549,0
28550,0
28551,0
28552,0
28553,0
28554,0
28555,0
28556,0
28557,0
28558,0
28559,0
28560,0
28561,0
28562,208
28563,454
28564,687
28565,860
28566,987
28567,1032
28568,1001
28569,867
28570,683
28571,452
28572,101
28573,0
28574,0
28575,0
28576,0
28577,0
28578,0
28579,0
28580,0
28581,0
28582,0
28583,0
28584,0
28585,0
28586,162
28587,450
28588,673
28589,847
28590,1008
28591,1037
28592,1006
28593,866
28594,682
28595,247
28596,18
28597,0
28598,0
28599,0
28600,0
28601,0
28602,0
28603,0
28604,0
28605,0
28606,0
28607,0
28608,0
28609,0
28610,206
28611,464
28612,722
28613,912
28614,986
28615,1025
28616,994
28617,108
28618,67
28619,187
28620,21
28621,0
28622,0
28623,0
28624,0
28625,0
28626,0
28627,0
28628,0
28629,0
28630,0
28631,0
28632,0
28633,0
28634,198
28635,471
28636,716
28637,881
28638,1019
28639,974
28640,950
28641,868
28642,657
28643,41
28644,104
28645,0
28646,0
28647,0
28648,0
28649,0
28650,0
28651,0
28652,0
28653,0
28654,0
28655,0
28656,0
28657,0
28658,172
28659,459
28660,698
28661,795
28662,1018
28663,968
28664,928
28665,858
28666,678
28667,362
28668,18
28669,0
28670,0
28671,0
28672,0
28673,0
28674,0
28675,0
28676,0
28677,0
28678,0
28679,0
28680,0
28681,0
28682,217
28683,362
28684,676
28685,810
28686,1002
28687,1040
28688,980
28689,856
28690,541
28691,41
28692,18
28693,0
28694,0
28695,0
28696,0
28697,0
28698,0
28699,0
28700,0
28701,0
28702,0
28703,0
28704,0
28705,0
28706,94
28707,282
28708,624
28709,838
28710,958
28711,888
28712,600
28713,339
28714,377
28715,438
28716,161
28717,0
28718,0
28719,0
28720,0
28721,0
28722,0
28723,0
28724,0
28725,0
28726,0
28727,0
28728,0
28729,0
28730,25
28731,88
28732,152
28733,205
28734,501
28735,1032
28736,374
28737,146
28738,465
28739,95
28740,21
28741,0
28742,0
28743,0
28744,0
28745,0
28746,0
28747,0
28748,0
28749,0
28750,0
28751,0
28752,0
28753,0
28754,189
28755,472
28756,701
28757,838
28758,947
28759,1048
28760,1014
28761,876
28762,692
28763,465
28764,177
28765,0
28766,0
28767,0
28768,0
28769,0
28770,0
28771,0
28772,0
28773,0
28774,0
28775,0
28776,0
28777,0
28778,131
28779,460
28780,705
28781,824
28782,994
28783,1019
28784,970
28785,846
28786,75
28787,44
28788,37
28789,0
28790,0
28791,0
28792,0
28793,0
28794,0
28795,0
28796,0
28797,0
28798,0
28799,0
28800,0
28801,0
28802,225
28803,430
28804,652
28805,772
28806,903
28807,1002
28808,985
28809,859
28810,246
28811,45
28812,40
28813,0
28814,0
28815,0
28816,0
28817,0
28818,0
28819,0
28820,0
28821,0
28822,0
28823,0
28824,0
28825,0
28826,139
28827,362
28828,668
28829,786
28830,843
28831,645
28832,458
28833,387
28834,399
28835,164
28836,103
28837,0
28838,0
28839,0
28840,0
28841,0
28842,0
28843,0
28844,0
28845,0
28846,0
28847,0
28848,0
28849,0
28850,211
28851,389
28852,634
28853,786
28854,955
28855,1000
28856,966
28857,745
28858,124
28859,46
28860,43
28861,0
28862,0
28863,0
28864,0
28865,0
28866,0
28867,0
28868,0
28869,0
28870,0
28871,0
28872,0
28873,10
28874,218
28875,469
28876,676
28877,648
28878,981
28879,1015
28880,944
28881,785
28882,630
28883,225
28884,143
28885,0
28886,0
28887,0
28888,0
28889,0
28890,0
28891,0
28892,0
28893,0
28894,0
28895,0
28896,0
28897,9
28898,148
28899,385
28900,623
28901,757
28902,900
28903,876
28904,942
28905,645
28906,575
28907,389
28908,72
28909,0
28910,0
28911,0
28912,0
28913,0
28914,0
28915,0
28916,0
28917,0
28918,0
28919,0
28920,0
28921,1
28922,21
28923,261
28924,422
28925,619
28926,947
28927,996
28928,967
28929,810
28930,668
28931,434
28932,194
28933,0
28934,0
28935,0
28936,0
28937,0
28938,0
28939,0
28940,0
28941,0
28942,0
28943,0
28944,0
28945,10.83
28946,151
28947,391
28948,555
28949,837
28950,957
28951,989
28952,903
28953,800
28954,627
28955,421
28956,165
28957,0
28958,0
28959,0
28960,0
28961,0
28962,0
28963,0
28964,0
28965,0
28966,0
28967,0
28968,0
28969,9
28970,195
28971,430
28972,635
28973,822
28974,940
28975,950
28976,823
28977,798
28978,224
28979,55
28980,40
28981,0
28982,0
28983,0
28984,0
28985,0
28986,0
28987,0
28988,0
28989,0
28990,0
28991,0
28992,0
28993,7
28994,114
28995,275
28996,377
28997,845
28998,838
28999,926
29000,884
29001,429
29002,408
29003,249
29004,116
29005,0
29006,0
29007,0
29008,0
29009,0
29010,0
29011,0
29012,0
29013,0
29014,0
29015,0
29016,0
29017,13.8
29018,193
29019,343
29020,536
29021,745
29022,736
29023,139
29024,88
29025,77
29026,70
29027,116
29028,75
29029,0
29030,0
29031,0
29032,0
29033,0
29034,0
29035,0
29036,0
29037,0
29038,0
29039,0
29040,0
29041,2
29042,34
29043,255
29044,377
29045,513
29046,613
29047,633
29048,934
29049,216
29050,82
29051,54
29052,33
29053,0
29054,0
29055,0
29056,0
29057,0
29058,0
29059,0
29060,0
29061,0
29062,0
29063,0
29064,0
29065,18.14
29066,239
29067,473
29068,703
29069,526
29070,1020
29071,1016
29072,974
29073,825
29074,646
29075,88
29076,56
29077,0
29078,0
29079,0
29080,0
29081,0
29082,0
29083,0
29084,0
29085,0
29086,0
29087,0
29088,0
29089,2
29090,62
29091,245
29092,627
29093,744
29094,935
29095,971
29096,130
29097,76
29098,60
29099,44
29100,32
29101,0
29102,0
29103,0
29104,0
29105,0
29106,0
29107,0
29108,0
29109,0
29110,0
29111,0
29112,0
29113,4
29114,27
29115,44
29116,63
29117,96
29118,99
29119,120
29120,139
29121,133
29122,200
29123,70
29124,54
29125,0
29126,0
29127,0
29128,0
29129,0
29130,0
29131,0
29132,0
29133,0
29134,0
29135,0
29136,0
29137,14.81
29138,108
29139,295
29140,562
29141,766
29142,785
29143,744
29144,829
29145,698
29146,482
29147,262
29148,95
29149,0
29150,0
29151,0
29152,0
29153,0
29154,0
29155,0
29156,0
29157,0
29158,0
29159,0
29160,0
29161,18.37
29162,202
29163,425
29164,623
29165,789
29166,784
29167,841
29168,901
29169,747
29170,620
29171,424
29172,188
29173,0
29174,0
29175,0
29176,0
29177,0
29178,0
29179,0
29180,0
29181,0
29182,0
29183,0
29184,0
29185,20.13
29186,193
29187,370
29188,545
29189,898
29190,962
29191,927
29192,775
29193,690
29194,608
29195,419
29196,153
29197,0
29198,0
29199,0
29200,0
29201,0
29202,0
29203,0
29204,0
29205,0
29206,0
29207,0
29208,0
29209,14.82
29210,229
29211,437
29212,638
29213,837
29214,908
